event_id,application_id,stage,stage_ts,actor_type
4f9d71e0-a059-496b-b5c7-e260d6305451,8601adfb-6a34-41e2-8dd4-fa3c3b16c1cb,APPLIED,2023-07-31 00:00:00.000000,Candidate
957bea86-e6c1-4330-bb2b-ca963883fd1e,8601adfb-6a34-41e2-8dd4-fa3c3b16c1cb,REJECTED,2023-08-03 21:16:56.564081,System
053e5a86-c5c6-42dd-b216-e3ea5c662fc8,286069b6-3f18-49bc-b13a-a386d439f9cb,APPLIED,2023-05-26 00:00:00.000000,Candidate
9e27bdb0-afd3-4b81-850b-9f14b336590e,286069b6-3f18-49bc-b13a-a386d439f9cb,REJECTED,2023-05-31 05:25:50.793058,System
29cffac0-169f-4549-9251-646c3bad4a0c,153a4040-8191-4511-8aca-47de60c44447,APPLIED,2023-04-16 00:00:00.000000,Candidate
5d17cf35-3c69-4fb5-aa92-191741141ef5,153a4040-8191-4511-8aca-47de60c44447,REJECTED,2023-04-21 22:03:14.560932,System
eede5d56-acfb-419b-ac32-b596d06cdb18,5adaa00c-d9a0-4e63-a453-42b517c57965,APPLIED,2023-08-19 00:00:00.000000,Candidate
35469b87-142b-4362-ab5f-d6f81662b7b4,5adaa00c-d9a0-4e63-a453-42b517c57965,SCREEN,2023-08-23 22:03:47.740844,Recruiter
d8ebed31-284a-4c2e-8cc5-373a6229b98e,5adaa00c-d9a0-4e63-a453-42b517c57965,REJECTED,2023-08-31 18:13:11.206363,System
128f0b3f-e78a-4abe-887b-5780bdbc2d09,a95c07eb-1cb8-404f-98ce-74edd71ef51b,APPLIED,2023-05-26 00:00:00.000000,Candidate
989e28ea-8571-402e-8676-b8e824cbc6ce,a95c07eb-1cb8-404f-98ce-74edd71ef51b,SCREEN,2023-05-29 21:38:51.250071,Recruiter
5569d632-ef8f-4702-9049-a298ae64f646,a95c07eb-1cb8-404f-98ce-74edd71ef51b,ONSITE,2023-06-07 09:09:37.541925,Recruiter
765b4485-8201-4408-9744-fb4debfa345f,a95c07eb-1cb8-404f-98ce-74edd71ef51b,REJECTED,2023-06-08 03:31:43.434782,System
86aaf8d5-1471-4dcb-8237-39810ddadfb1,c9d0b126-fc94-4128-bd40-08b98fa03c47,APPLIED,2023-04-26 00:00:00.000000,Candidate
6e0f02a1-055f-47c3-8268-e5d30172f31d,c9d0b126-fc94-4128-bd40-08b98fa03c47,SCREEN,2023-04-28 10:30:22.752847,Recruiter
1c030cbd-1af3-48db-8aa6-04907e2e561d,c9d0b126-fc94-4128-bd40-08b98fa03c47,ONSITE,2023-05-09 07:40:23.564489,Recruiter
aef0753c-472e-448f-92ea-e1626ba093b2,c9d0b126-fc94-4128-bd40-08b98fa03c47,REJECTED,2023-05-09 19:16:35.436534,System
32636ada-192d-404d-aefc-8bb95fc09382,e0379ac8-da33-45b1-b88f-3abff1ad5f8e,APPLIED,2023-05-24 00:00:00.000000,Candidate
b698a278-b106-4933-85ef-83791512bf48,e0379ac8-da33-45b1-b88f-3abff1ad5f8e,REJECTED,2023-06-02 13:06:32.788295,System
79cd3069-4dae-4963-b73a-597e2d38e5ac,44dd2d8a-cf0c-424b-962a-84b400f83250,APPLIED,2023-09-10 00:00:00.000000,Candidate
29454b63-de12-4447-8b3e-fbd0a6ec85db,44dd2d8a-cf0c-424b-962a-84b400f83250,SCREEN,2023-09-15 23:36:50.155594,Recruiter
562ec855-b9d8-490a-8527-4a6784f9b336,44dd2d8a-cf0c-424b-962a-84b400f83250,REJECTED,2023-09-24 04:03:53.030235,System
3527abb4-d3cb-427c-a3c4-a096f60a3442,20400ebb-1062-4ce5-9287-439db89d1fd2,APPLIED,2023-03-31 00:00:00.000000,Candidate
60b57014-f1fd-4aa3-abbd-1ca4c73f1a2a,20400ebb-1062-4ce5-9287-439db89d1fd2,SCREEN,2023-04-04 14:54:18.175969,Recruiter
9e1ff8f0-070b-42bf-b53e-2c730c2868d3,20400ebb-1062-4ce5-9287-439db89d1fd2,REJECTED,2023-04-10 06:37:31.580084,System
d7027a1a-c141-47cb-955f-401e9b2c5e49,dd0d64ae-c12a-41c9-a2fa-d5533ec46073,APPLIED,2023-04-22 00:00:00.000000,Candidate
ff28e0bc-a2b3-4061-8f37-68e2c6073ca5,dd0d64ae-c12a-41c9-a2fa-d5533ec46073,SCREEN,2023-04-25 22:50:43.980560,Recruiter
a16f0322-51ab-4f60-bad3-f7f477e747e0,dd0d64ae-c12a-41c9-a2fa-d5533ec46073,WITHDRAWN,2023-04-28 19:09:36.427399,Candidate
31098976-5102-4f90-b575-cf4dd81ee225,3c3f8e51-d22c-4e74-b251-035976b6d574,APPLIED,2023-06-05 00:00:00.000000,Candidate
62842941-953a-4feb-baa1-e6e3727b87fb,3c3f8e51-d22c-4e74-b251-035976b6d574,WITHDRAWN,2023-06-15 04:24:10.533545,Candidate
7d37f56b-256c-4c60-9791-77a6a895c284,254cba55-de4c-4044-be0e-a92be3461e5a,APPLIED,2023-08-01 00:00:00.000000,Candidate
ef73aeb8-f3ef-464f-99ee-c145339a563f,254cba55-de4c-4044-be0e-a92be3461e5a,SCREEN,2023-08-04 11:33:28.702174,Recruiter
00b3b17f-21aa-4ea8-9ece-c27b5d7f8524,254cba55-de4c-4044-be0e-a92be3461e5a,REJECTED,2023-08-10 08:25:53.678485,System
8f5f7866-c532-4a13-9a82-c8476bdaf5ad,246f91a3-f1a0-47de-a2bc-0abefa5b0c1c,APPLIED,2023-11-24 00:00:00.000000,Candidate
b6845679-d262-4f17-a81b-28f67e43b82b,246f91a3-f1a0-47de-a2bc-0abefa5b0c1c,REJECTED,2023-12-06 06:20:12.164255,System
d3ab408d-9fd8-48e2-90b9-1ff33283af83,20bdf343-4b0c-47f1-99fc-81ad1b08b872,APPLIED,2023-10-19 00:00:00.000000,Candidate
c1eaff8e-bacd-4ff7-9665-a17779524c15,20bdf343-4b0c-47f1-99fc-81ad1b08b872,SCREEN,2023-10-20 16:36:13.485015,Recruiter
bea3d6d0-3f55-4e68-a58e-49e1848c1e8d,20bdf343-4b0c-47f1-99fc-81ad1b08b872,WITHDRAWN,2023-10-25 03:08:08.176745,Candidate
c289ec21-9b81-4104-b062-8f45a28250e1,7e1fde5f-8480-411c-9e71-89af3dbd0e97,APPLIED,2023-11-08 00:00:00.000000,Candidate
70d10a10-4814-4fd5-957b-6e1730aadd10,7e1fde5f-8480-411c-9e71-89af3dbd0e97,SCREEN,2023-11-10 15:26:11.880560,Recruiter
ff83c59f-5ae9-475d-afcb-f0a3245b1365,7e1fde5f-8480-411c-9e71-89af3dbd0e97,REJECTED,2023-11-12 13:18:16.716854,System
5c704066-3779-4d48-9a38-688d7bbf3d1b,94fcbb70-24c5-486e-81e1-a37a47e3e2b3,APPLIED,2023-10-23 00:00:00.000000,Candidate
385ab10c-cc0b-431e-a387-240d90557987,94fcbb70-24c5-486e-81e1-a37a47e3e2b3,SCREEN,2023-10-25 20:10:10.379917,Recruiter
065ec1d4-024e-41ab-8164-64e6036343cb,94fcbb70-24c5-486e-81e1-a37a47e3e2b3,ONSITE,2023-10-25 23:09:08.029200,Recruiter
ca07b1cc-d1db-4af8-87bc-1d39d5be683c,94fcbb70-24c5-486e-81e1-a37a47e3e2b3,REJECTED,2023-10-31 01:24:21.772749,System
eaf4c3dd-17cf-454d-aa66-d37e8cd348df,11c707bb-c491-4e78-b48c-21d75bfbbc17,APPLIED,2023-06-25 00:00:00.000000,Candidate
3090dea4-4913-499b-b9a9-5a96c112c9d2,11c707bb-c491-4e78-b48c-21d75bfbbc17,WITHDRAWN,2023-07-02 04:28:37.873885,Candidate
5a562569-9275-49e9-b5d9-7f1c55b85756,7a73a66b-958e-4442-8ef0-d81adfa07a83,APPLIED,2023-08-03 00:00:00.000000,Candidate
75685785-22f0-4708-8f01-341a4defa231,7a73a66b-958e-4442-8ef0-d81adfa07a83,SCREEN,2023-08-04 17:14:52.279654,Recruiter
ba976fa7-8669-4a15-883c-90e4830d289b,7a73a66b-958e-4442-8ef0-d81adfa07a83,REJECTED,2023-08-07 05:10:22.639347,System
d3a968ae-9e12-408a-8608-98b366e7359d,d39011cf-1120-42b9-b47b-70491c89d598,APPLIED,2023-06-25 00:00:00.000000,Candidate
cafbad40-8690-4db4-9eda-9f15c39f1db0,d39011cf-1120-42b9-b47b-70491c89d598,REJECTED,2023-07-01 01:28:49.487364,System
c127a0e4-7089-4909-ab81-50c7752f1366,81a70edd-9819-46c1-a701-08b3300e8d58,APPLIED,2023-09-03 00:00:00.000000,Candidate
d2c18296-579c-4b2d-9bde-51c88701d656,81a70edd-9819-46c1-a701-08b3300e8d58,REJECTED,2023-09-12 18:04:22.556043,System
9efb7b7b-303f-4ebd-98b2-14f9a9419da6,d3e68600-02e7-437d-af14-545b327d45ed,APPLIED,2023-11-08 00:00:00.000000,Candidate
35dcbe9a-bedf-4124-9183-1bcfb16117ad,d3e68600-02e7-437d-af14-545b327d45ed,SCREEN,2023-11-11 07:43:06.971644,Recruiter
f3e5697e-ab77-484f-8cbd-1895885c3dc7,d3e68600-02e7-437d-af14-545b327d45ed,WITHDRAWN,2023-11-14 04:55:11.535709,Candidate
2cde2904-ebce-4c07-947d-0635f8271897,1b58e2e0-383f-444c-8861-900719159a0f,APPLIED,2023-06-16 00:00:00.000000,Candidate
389cb645-7b14-42cd-b2a5-0d347da21ecd,1b58e2e0-383f-444c-8861-900719159a0f,REJECTED,2023-06-19 14:46:48.689140,System
e76e1960-9f28-4f82-b982-c28f9c09fb6e,7fa41c6b-622e-4e42-9341-198e34627ac7,APPLIED,2023-02-12 00:00:00.000000,Candidate
2aec9d97-9aa9-49cb-aef7-d33ff586d2e2,7fa41c6b-622e-4e42-9341-198e34627ac7,SCREEN,2023-02-15 11:38:54.072339,Recruiter
ff4987f0-9d5f-4bed-bb96-382221041643,7fa41c6b-622e-4e42-9341-198e34627ac7,WITHDRAWN,2023-02-18 07:38:21.625063,Candidate
d579257a-f921-4eb8-a9cc-f6e1f8185572,6f7fe227-da16-4b61-a09d-247e68e6c3a2,APPLIED,2023-10-23 00:00:00.000000,Candidate
58bb3a3f-e8c4-4794-83f9-90c3b3b8c8c2,6f7fe227-da16-4b61-a09d-247e68e6c3a2,WITHDRAWN,2023-10-30 05:45:04.817922,Candidate
e0e68041-fd03-4f21-90a6-c96396669ad7,fd872e70-7a5c-43d0-a8bf-e354e4c0e7b4,APPLIED,2023-06-19 00:00:00.000000,Candidate
f526da45-f176-48b4-b1f5-e99e019d30bc,fd872e70-7a5c-43d0-a8bf-e354e4c0e7b4,SCREEN,2023-06-21 16:27:18.601671,Recruiter
d84c6179-836d-4dd6-8516-5c9f6e06b87b,fd872e70-7a5c-43d0-a8bf-e354e4c0e7b4,REJECTED,2023-06-27 14:55:25.106215,System
4aee01f6-6f40-4a4b-989b-51d8aa082169,77db4022-a175-4cbc-ba44-a4dee5cb1b12,APPLIED,2023-09-29 00:00:00.000000,Candidate
52bfe897-d00c-4843-b8f7-abb452b386c1,77db4022-a175-4cbc-ba44-a4dee5cb1b12,SCREEN,2023-10-02 18:53:51.847752,Recruiter
382bad2c-9df6-46e0-a366-44c3423d786d,77db4022-a175-4cbc-ba44-a4dee5cb1b12,REJECTED,2023-10-03 23:57:51.854516,System
23975802-59bc-4274-a139-4ff5a95566fe,9329ca90-04ed-47d1-9ab5-14cc1961640a,APPLIED,2023-05-18 00:00:00.000000,Candidate
c606308f-bf0d-4f7f-add6-776197521ea4,9329ca90-04ed-47d1-9ab5-14cc1961640a,WITHDRAWN,2023-05-22 17:31:30.219607,Candidate
c7cf68bc-bfae-49f0-84b6-24df23002655,de5cbc13-54de-4855-b260-a9c06e9c05b9,APPLIED,2023-10-29 00:00:00.000000,Candidate
b8f36c73-fa59-4bf7-9efa-3e7d204e9f4a,de5cbc13-54de-4855-b260-a9c06e9c05b9,REJECTED,2023-11-12 04:56:48.217747,System
74d547f6-a462-4504-bf99-1746b93ada6a,23c66cf1-1b23-4e2b-b7f3-e665509a7bd0,APPLIED,2023-11-06 00:00:00.000000,Candidate
d41100ea-e4de-4e7c-98e2-96ebf350adf2,23c66cf1-1b23-4e2b-b7f3-e665509a7bd0,REJECTED,2023-11-21 02:07:43.368990,System
49bfa73f-278a-4199-8140-0ceefc61618a,e571cd79-b136-454d-a6ac-7faebf560824,APPLIED,2023-10-06 00:00:00.000000,Candidate
439a2a2f-c25b-4755-8a7f-345a8a01ca2f,e571cd79-b136-454d-a6ac-7faebf560824,REJECTED,2023-10-20 07:47:34.818052,System
e8772a71-27a7-47e5-88a7-4cd1b0634cca,3788c856-6a3e-4e5e-abc1-06b4fc38c1a4,APPLIED,2023-05-19 00:00:00.000000,Candidate
d6f70878-c034-487e-acd6-620003a85c40,3788c856-6a3e-4e5e-abc1-06b4fc38c1a4,SCREEN,2023-05-21 05:03:09.614738,Recruiter
2e78d428-2ba6-4119-a2a1-938857156d2b,3788c856-6a3e-4e5e-abc1-06b4fc38c1a4,REJECTED,2023-05-24 08:50:30.923264,System
8af20819-0b59-4824-a0a8-04b29b76fc62,1c41f605-e433-4c95-bf08-43a73f85c04e,APPLIED,2023-09-23 00:00:00.000000,Candidate
6f9dfaae-3711-415a-9d74-be9927178374,1c41f605-e433-4c95-bf08-43a73f85c04e,SCREEN,2023-09-25 04:52:09.657533,Recruiter
d46af731-b7b6-4b32-ad9b-65f92d990c09,1c41f605-e433-4c95-bf08-43a73f85c04e,REJECTED,2023-10-04 02:30:51.761487,System
06908d6c-14ee-4b2a-892d-50a111927cfe,2fd7ab50-a0a5-4a01-a4b5-8073d75dd2e1,APPLIED,2023-11-12 00:00:00.000000,Candidate
584b349e-0b17-4638-a7a3-c335a4b6aeac,2fd7ab50-a0a5-4a01-a4b5-8073d75dd2e1,REJECTED,2023-11-22 11:18:33.566818,System
bfa6974a-e001-41b0-9c82-81e70865d55d,f8cc8cc2-f4c9-4013-a882-9e71f4fd60bd,APPLIED,2023-08-03 00:00:00.000000,Candidate
91e37be0-58ed-401e-930b-d6123d592dc1,f8cc8cc2-f4c9-4013-a882-9e71f4fd60bd,REJECTED,2023-08-10 21:49:51.195300,System
03f76d2f-01fc-486b-8ce6-01d46667e8cf,b5c0c0d3-5cc1-4e5d-99fb-2255c8689582,APPLIED,2023-11-01 00:00:00.000000,Candidate
f94df904-6ccf-4b62-a533-665715dd1d78,b5c0c0d3-5cc1-4e5d-99fb-2255c8689582,SCREEN,2023-11-02 03:57:56.117686,Recruiter
722cd022-6295-4177-af44-b217685696ab,b5c0c0d3-5cc1-4e5d-99fb-2255c8689582,ONSITE,2023-11-05 07:43:50.702357,Recruiter
1c7b08cd-d4c4-4290-8c81-d9e7126a1ceb,b5c0c0d3-5cc1-4e5d-99fb-2255c8689582,WITHDRAWN,2023-11-08 19:55:43.966683,Candidate
35db9a95-cfc2-4bea-8a39-89e1ec1b517f,86a40cb8-36e9-496c-a25d-feffadad47b0,APPLIED,2023-12-05 00:00:00.000000,Candidate
369c8b75-9807-4b5e-9ab3-d00fbcaeb18c,86a40cb8-36e9-496c-a25d-feffadad47b0,REJECTED,2023-12-14 18:55:00.818287,System
7c8edb0f-4c9b-41f6-838d-9c9a67487999,b0cd1f9d-7d1f-43a4-904f-f2b8e19f61af,APPLIED,2023-03-12 00:00:00.000000,Candidate
cf5d528b-7f16-4e21-a8d9-59414a2a0dc8,b0cd1f9d-7d1f-43a4-904f-f2b8e19f61af,REJECTED,2023-03-20 13:37:14.164232,System
e6974a8f-a40e-49bb-89dd-6c22b6adfc1b,bb5f7646-8703-4ac7-b5d4-f8206f6b87d9,APPLIED,2023-02-24 00:00:00.000000,Candidate
60c21c17-385a-4ca0-a60f-548399b27a33,bb5f7646-8703-4ac7-b5d4-f8206f6b87d9,SCREEN,2023-02-24 22:45:16.104435,Recruiter
ade824c0-28c3-48cd-8535-5b16fac84361,bb5f7646-8703-4ac7-b5d4-f8206f6b87d9,REJECTED,2023-03-03 21:36:09.153818,System
0e604f1b-f1fa-428a-80c2-cea23ba94921,b6fa25e3-4c70-4c97-aeeb-0ed972494930,APPLIED,2023-07-05 00:00:00.000000,Candidate
e0e59474-e550-444b-abaf-69e112aed7f8,b6fa25e3-4c70-4c97-aeeb-0ed972494930,SCREEN,2023-07-08 03:19:58.061336,Recruiter
0342beb1-32ea-4c75-bdf0-3260be670eec,b6fa25e3-4c70-4c97-aeeb-0ed972494930,ONSITE,2023-07-10 20:32:55.751357,Recruiter
fc9809bb-9982-48fe-8e5a-2321f618145b,b6fa25e3-4c70-4c97-aeeb-0ed972494930,REJECTED,2023-07-12 06:54:05.087689,System
f1cb99f2-0089-4745-b8b2-d5bac1be92f8,ffbc4428-1b8c-4941-b74a-70f93914c887,APPLIED,2023-11-05 00:00:00.000000,Candidate
df231639-5934-48c5-ba1b-2a908522bf9a,ffbc4428-1b8c-4941-b74a-70f93914c887,REJECTED,2023-11-14 18:05:44.208808,System
4a8ee6c4-545e-4757-8146-b90b6d9ba4c8,ecde1da5-e87a-400c-ab4c-ed7e244a78ec,APPLIED,2023-10-25 00:00:00.000000,Candidate
68af6cd9-ced9-423d-b5a2-f0a1983966bf,ecde1da5-e87a-400c-ab4c-ed7e244a78ec,REJECTED,2023-10-31 01:29:14.195854,System
c86847fe-f4a5-46df-88b9-c8c805da7fb3,4209d862-5c35-496c-bced-0193ce0b8d06,APPLIED,2023-08-22 00:00:00.000000,Candidate
ef33b119-6594-428d-a5b9-55f6ef2cf26b,4209d862-5c35-496c-bced-0193ce0b8d06,SCREEN,2023-08-26 21:12:33.490292,Recruiter
d79dbeaa-1f5a-4bdb-958f-c766daf31db4,4209d862-5c35-496c-bced-0193ce0b8d06,ONSITE,2023-09-04 21:19:03.768100,Recruiter
792d35ae-39b5-49aa-ab02-e67c1e18c75f,4209d862-5c35-496c-bced-0193ce0b8d06,OFFER,2023-09-08 10:16:48.964121,Recruiter
e7f8886b-48af-4028-9c56-35e2fc098f3e,4209d862-5c35-496c-bced-0193ce0b8d06,HIRED,2023-09-12 09:47:25.436373,Recruiter
89600452-afee-4021-b949-bd0b014fb341,4eded50c-605a-4e27-83dc-15e714bb487f,APPLIED,2023-05-27 00:00:00.000000,Candidate
8f4a9319-56bf-47e8-afd6-a080a9f3b7d2,4eded50c-605a-4e27-83dc-15e714bb487f,SCREEN,2023-05-29 14:16:54.487686,Recruiter
731ae01f-e091-4c95-978d-373843b357bc,4eded50c-605a-4e27-83dc-15e714bb487f,REJECTED,2023-06-01 09:50:15.718494,System
c1defd3f-c165-4841-8fcc-64a684eef16b,8b8ff0f7-adb8-45f6-a475-064bdbacfeb6,APPLIED,2023-06-27 00:00:00.000000,Candidate
16e861f9-a423-4792-9dc7-cc9be59fb954,8b8ff0f7-adb8-45f6-a475-064bdbacfeb6,WITHDRAWN,2023-06-30 08:23:29.518710,Candidate
1a6d259c-2bc4-4857-92db-707c0121e8de,29d72031-4b56-4825-8d23-010719ab345f,APPLIED,2023-10-19 00:00:00.000000,Candidate
8284dce4-3abb-4262-b749-62c8fc4107d1,29d72031-4b56-4825-8d23-010719ab345f,WITHDRAWN,2023-10-28 19:20:00.347301,Candidate
4da65c90-8ef3-4a90-99c4-31750b1018a4,708910b4-c73f-40b3-b155-4f0994a53073,APPLIED,2023-11-24 00:00:00.000000,Candidate
f03b0f62-6a42-4352-bcee-bb2688b22a6c,708910b4-c73f-40b3-b155-4f0994a53073,REJECTED,2023-12-04 09:08:46.451458,System
7b44835d-cf4e-4cee-87a3-ca760d737d30,86134d68-8da0-42cd-b6c5-13b9f713e450,APPLIED,2023-05-18 00:00:00.000000,Candidate
f3be0681-8049-4741-b1b9-d80565a50e98,86134d68-8da0-42cd-b6c5-13b9f713e450,REJECTED,2023-05-27 09:57:46.875878,System
bcf97b93-5379-4880-bdfc-6ea8c920f12b,6a7e9880-2d01-4faf-ab49-5b2b2d277500,APPLIED,2023-08-21 00:00:00.000000,Candidate
39095d63-1f20-41b8-87c5-fe6c192ae70e,6a7e9880-2d01-4faf-ab49-5b2b2d277500,SCREEN,2023-08-25 18:33:05.225024,Recruiter
1eb36b23-9b5f-4ad5-992f-a00e2642a1ae,6a7e9880-2d01-4faf-ab49-5b2b2d277500,REJECTED,2023-08-29 03:32:37.602250,System
97090a6b-0dbb-4322-9bc9-47f0a87ae292,6e8e94f3-27bd-4714-8643-ac978116ec88,APPLIED,2023-08-13 00:00:00.000000,Candidate
79cbd641-bc0d-4a8a-b9b8-8ab86703bf56,6e8e94f3-27bd-4714-8643-ac978116ec88,REJECTED,2023-08-26 16:43:47.976754,System
561b9ec8-b6f4-4b7d-9abb-75414fa5e011,8b4ffe84-4e36-40c2-bf07-62a95765f861,APPLIED,2023-05-10 00:00:00.000000,Candidate
da84997a-6b8f-4aef-bc62-8cb7887da7bd,8b4ffe84-4e36-40c2-bf07-62a95765f861,REJECTED,2023-05-13 09:30:41.661428,System
37aa1c15-5ebb-4d97-bc40-3fd09a42fc1f,90122b4a-bf97-46b6-9adb-31dcaaaa4f6c,APPLIED,2023-07-15 00:00:00.000000,Candidate
0699b2a2-0a55-485f-ae2f-8868ba616364,90122b4a-bf97-46b6-9adb-31dcaaaa4f6c,WITHDRAWN,2023-07-17 22:46:55.869300,Candidate
4a21ab1e-ab2a-4bfa-8d58-7acffe9ebf7b,05764b5a-1174-4537-ad3c-c6130ae1e762,APPLIED,2023-10-27 00:00:00.000000,Candidate
b5d8d0e0-4134-4488-ae43-a6a93b535f4f,05764b5a-1174-4537-ad3c-c6130ae1e762,WITHDRAWN,2023-11-01 05:12:13.139541,Candidate
2fe1f623-b2cc-4861-b178-dff281736809,32f4ef6a-e825-41db-b8ab-b9bccb7dc5f2,APPLIED,2023-05-25 00:00:00.000000,Candidate
30cd86b4-0312-4fa8-90fb-f9d33457c305,32f4ef6a-e825-41db-b8ab-b9bccb7dc5f2,SCREEN,2023-05-26 17:51:57.585147,Recruiter
c79ae2f2-4591-455d-87f8-43b700dd40ab,32f4ef6a-e825-41db-b8ab-b9bccb7dc5f2,ONSITE,2023-06-04 20:21:21.509203,Recruiter
5cfbd6f1-9833-4515-9454-14c88e687113,32f4ef6a-e825-41db-b8ab-b9bccb7dc5f2,REJECTED,2023-06-08 08:03:45.863915,System
2eff9034-7ee8-4ec7-9345-f219fcf533a7,812ca04d-815a-4f05-8de6-4a5e84d554d3,APPLIED,2023-06-30 00:00:00.000000,Candidate
9c1be821-11f0-432c-89d8-b0d05fa1d719,812ca04d-815a-4f05-8de6-4a5e84d554d3,SCREEN,2023-06-30 17:03:10.651116,Recruiter
db8e8f32-b90c-425a-9036-7beb86dbcdcb,812ca04d-815a-4f05-8de6-4a5e84d554d3,WITHDRAWN,2023-07-04 12:46:36.010116,Candidate
0113d0af-030a-4191-a87c-daa8a781a613,71583b36-cc02-4447-9bc6-ae45423fdb56,APPLIED,2023-08-11 00:00:00.000000,Candidate
48cc5437-ca46-4af5-954a-36a2a8910efd,71583b36-cc02-4447-9bc6-ae45423fdb56,REJECTED,2023-08-16 12:20:22.725512,System
50924f90-f1af-45b8-985f-3d4b1f7ded15,3fc0d691-464c-4d7e-aac6-c0e356c3a964,APPLIED,2023-06-24 00:00:00.000000,Candidate
aacaeb57-4cfd-491a-abb1-85ed4609de2b,3fc0d691-464c-4d7e-aac6-c0e356c3a964,REJECTED,2023-06-27 01:49:44.811144,System
a062a34d-fb1d-4b10-be17-4118d38a08f8,989847c1-8e92-4dc9-92f5-bdabd4dcab06,APPLIED,2023-08-31 00:00:00.000000,Candidate
44fd073f-8304-4581-8949-875fb0026b3b,989847c1-8e92-4dc9-92f5-bdabd4dcab06,SCREEN,2023-09-01 08:15:02.553472,Recruiter
e5f95759-463e-4d26-a280-c4fa79b308e0,989847c1-8e92-4dc9-92f5-bdabd4dcab06,ONSITE,2023-09-14 01:52:43.360322,Recruiter
e29019e1-1e86-4b22-b4a7-02ea4e5e66b9,989847c1-8e92-4dc9-92f5-bdabd4dcab06,OFFER,2023-09-19 15:39:47.385898,Recruiter
2d2692ab-283d-4693-868c-4529fb187260,989847c1-8e92-4dc9-92f5-bdabd4dcab06,REJECTED,2023-09-24 23:26:50.146580,System
83364955-51ad-44dc-a965-9a5933f9571b,b8e0f28d-a2a3-44ec-8daf-841a6e775650,APPLIED,2023-11-11 00:00:00.000000,Candidate
a1d6854e-80c0-4c62-9575-2e413d0aa2f9,b8e0f28d-a2a3-44ec-8daf-841a6e775650,SCREEN,2023-11-11 06:02:56.839569,Recruiter
f4a9e34d-342c-410c-915a-33629372bd51,b8e0f28d-a2a3-44ec-8daf-841a6e775650,ONSITE,2023-11-23 00:41:37.364899,Recruiter
85c024f8-ff73-4f95-9609-ae9d3e589dab,b8e0f28d-a2a3-44ec-8daf-841a6e775650,OFFER,2023-12-01 22:22:23.019635,Recruiter
e1e5267d-593a-4880-b452-f31d6cfe3f6e,b8e0f28d-a2a3-44ec-8daf-841a6e775650,HIRED,2023-12-04 12:31:04.289742,Recruiter
a0be9f52-4055-4755-a46f-31184467b3fc,9b12d596-add0-468b-a261-af5c7521f97a,APPLIED,2023-06-10 00:00:00.000000,Candidate
33298c74-697e-4c97-bcd5-744bec1ac069,9b12d596-add0-468b-a261-af5c7521f97a,REJECTED,2023-06-18 23:35:36.582034,System
1557acdf-a169-4317-8258-60ac7fe3bb42,9ea86f5c-0eeb-4cfb-a2b0-e6c9f99f3c68,APPLIED,2023-04-26 00:00:00.000000,Candidate
95643e56-7961-41fc-bbb2-e7af503afc3d,9ea86f5c-0eeb-4cfb-a2b0-e6c9f99f3c68,REJECTED,2023-05-05 13:51:40.649543,System
f6488f23-774e-4951-add7-89cb4f728969,338f7448-0d6e-45b5-a324-061c82ee2463,APPLIED,2023-03-24 00:00:00.000000,Candidate
2c869d56-abc1-46eb-adb5-fe93ed146993,338f7448-0d6e-45b5-a324-061c82ee2463,SCREEN,2023-03-25 11:34:27.082929,Recruiter
5a62c7e9-65f5-4163-84df-779cad030f4a,338f7448-0d6e-45b5-a324-061c82ee2463,REJECTED,2023-03-29 13:34:41.622105,System
e8097a38-34e5-4b30-af16-97ccff28a93d,7485ad05-b193-4d3b-99ad-cebd53ada80a,APPLIED,2023-11-13 00:00:00.000000,Candidate
418bd028-8c6d-4d58-8314-d7cfd5f70ab1,7485ad05-b193-4d3b-99ad-cebd53ada80a,WITHDRAWN,2023-11-17 14:39:05.105303,Candidate
1be96ce7-31d6-4e6e-9b84-1aae799d1ac5,6c22abd2-ecd8-45a9-bafc-395c97ec3195,APPLIED,2023-10-16 00:00:00.000000,Candidate
00c32785-8056-404b-a463-3ff2c944a600,6c22abd2-ecd8-45a9-bafc-395c97ec3195,WITHDRAWN,2023-10-23 10:36:00.477025,Candidate
63b41284-14ae-4d89-b730-27f427336ced,dcfef69a-333d-469f-ace4-9ba54ee9a200,APPLIED,2023-11-01 00:00:00.000000,Candidate
c32882d6-15bb-4ebe-ba16-6c60acc3b1b5,dcfef69a-333d-469f-ace4-9ba54ee9a200,SCREEN,2023-11-05 07:05:54.337677,Recruiter
6a3cb2be-3802-4f46-9e21-7d0a01d9d1af,dcfef69a-333d-469f-ace4-9ba54ee9a200,WITHDRAWN,2023-11-07 23:35:00.210546,Candidate
0322ba02-d117-4f92-b10b-b1c3344bd04c,e01260f5-3584-471c-8204-a8e3a4cdc36c,APPLIED,2023-07-03 00:00:00.000000,Candidate
8ac7529d-2746-4096-b6f8-229d5719a6ba,e01260f5-3584-471c-8204-a8e3a4cdc36c,WITHDRAWN,2023-07-14 00:04:43.564029,Candidate
0c21c0bd-d56c-4233-86d2-086dc8f1f7ae,936cbea7-e300-4504-8809-21e835b447cf,APPLIED,2023-11-04 00:00:00.000000,Candidate
